frame,x,y,bbox_x,bbox_y,bbox_w,bbox_h,area,aspect_ratio,extent,eccentricity,laplacian_variance,gaussian_fit_residual_sum,fitted_sigma_aspect_ratio,Ag_gaussian_amplitude,sigma_x_pixels,sigma_y_pixels,fwhm_x_pixels,fwhm_y_pixels,fwhm_avg_pixels,gaussian_offset,r_squared_gaussian,rmse_gaussian,Ibcnt,Ib_photons_emitted,Idetect_photons_camera,Iphelect_photoelectrons,siamese_embedding,particle
39,74.64739884393063,35.994219653179194,68,28,14,16,173,0.875,0.7723214285714286,0.6151568464594187,1504.23583984375,29080.437646684943,1.8918963799203414,201.1169401957963,1.7081694135681909,3.2316795298203127,4.02273896895309,7.610605292726836,5.816672130839963,34.6872676316646,0.936285679978993,12.96514617344351,1026848.0,6845653.333333334,102684.8,72906.208,"[ 2.00864    -4.3899984   1.5185853  -4.0951633  -0.51621526  0.11888018
  0.11142638  2.406319    2.5436409   0.55295223  0.5217149   1.4775009
  4.7360225  -1.3692676  -0.8012711   0.67760223 -0.45426014 -2.9922066
 -1.0452302  -6.7772     -1.8686975   5.8418155   1.0482426   0.5968473
  4.4169264  -1.0114564  -0.8545455   0.6445538  -0.95147365 -5.5051746
 -4.007427    3.0243025  -2.6436524   1.7558436  -1.0168511   6.0069985
 -2.6377528  -0.72815514  2.9387717   0.6774594  -0.47745958 -1.0087785
 -1.8851633   0.31747735 -0.1244923  -1.6759123   0.7426827   0.2625475
  3.941632   -2.284478   -0.58858633  1.6505077   4.133605   -0.07201812
  0.6730602  -1.5772971  -0.07254264  1.4950036  -2.7092407   2.6536121
  1.2309049   0.5077593  -1.5946788   0.8381188  -3.232539    0.7784277
 -1.8567096   1.1887635  -5.0038323  -2.7763672  -1.0482736   1.4334177
 -8.393661   -0.5875173   0.88041514  5.40688    -3.3829927  -1.4520539
 -0.40040565 -2.1962936   2.9172888  -1.238015   -1.9310113  -0.31767884
 -0.5566259   0.65685016  4.2858477   2.86397     1.2294519   0.66717684
  5.190831    3.1261194   2.5602434  -4.243538   -0.24290258 -0.02089942
 -0.19461477 -0.39945272  2.364369    0.83991027 -0.96430147 -0.4458797
 -2.0271964   1.1257323   0.44411135  1.5074787  -0.6051951   1.2460358
  1.4278594  -4.350108    3.0261693  -1.3287578   0.21308057 -0.15127751
  0.7668601   3.19792    -1.2500837  -0.895014   -3.720489    2.6970925
  6.0253253  -0.49997047  1.6208493   2.665668   -2.274523   -0.32889867
  3.516416   -0.40828633]",0
40,73.40136054421768,34.53061224489796,67,28,13,15,147,0.8666666666666667,0.7538461538461538,0.6283383125757194,2127.129150390625,20053.652639410087,1.4340397947817338,215.2547685152352,2.069527464917789,2.967784741085868,4.8737371798813935,6.98913306525722,5.931435122569306,37.28675868004632,0.9571432331281022,11.679871819085717,751640.0,5010933.333333334,75164.0,53366.439999999995,"[ 2.0068283  -4.3905535   1.5162231  -4.100261   -0.5172443   0.11918652
  0.10999957  2.4078612   2.5427175   0.5519158   0.51929736  1.47922
  4.736351   -1.3688619  -0.8050288   0.6878975  -0.45303392 -2.9928322
 -1.0470328  -6.778752   -1.8689202   5.842089    1.04433     0.60050964
  4.416868   -1.0125359  -0.85400593  0.6362902  -0.9454114  -5.512155
 -4.008593    3.0264802  -2.6394908   1.7593473  -1.0149808   6.0057383
 -2.6398551  -0.727371    2.940855    0.67714286 -0.47668302 -1.0068638
 -1.886373    0.31849855 -0.12714255 -1.6687301   0.7452898   0.25856686
  3.9417167  -2.2867246  -0.5880797   1.649678    4.1375046  -0.07140472
  0.66910315 -1.5768077  -0.06591567  1.50774    -2.7071068   2.6540456
  1.231481    0.5146822  -1.5951197   0.8326304  -3.2321417   0.7823566
 -1.8555468   1.1887589  -5.0078726  -2.7821229  -1.0465568   1.4313098
 -8.392952   -0.58696437  0.88043374  5.4089894  -3.3835938  -1.4499272
 -0.40049952 -2.1967673   2.9157398  -1.2355329  -1.9336938  -0.31661716
 -0.5558594   0.6575522   4.2942543   2.8630364   1.2292035   0.6708244
  5.1898737   3.1252787   2.5606105  -4.241532   -0.24310225 -0.02047241
 -0.19174981 -0.39662704  2.3558564   0.8390639  -0.9630586  -0.4414705
 -2.0283244   1.122898    0.44436538  1.5066354  -0.60622007  1.2455659
  1.414081   -4.352786    3.0251799  -1.3272165   0.21008633 -0.15217808
  0.7668019   3.1974077  -1.2496842  -0.8956768  -3.7184763   2.699381
  6.026754   -0.4954421   1.6202947   2.6653848  -2.2758489  -0.32928723
  3.5162616  -0.4072289 ]",0
41,73.89403973509934,35.13907284768212,67,28,14,15,151,0.9333333333333333,0.719047619047619,0.6124833805666142,2104.4462890625,17159.01904144683,1.930254252634383,222.8081912191796,1.6593237881146756,3.2029167985057465,3.907707521010061,7.542869060481033,5.725288290745548,34.399518604188565,0.9653412929934078,10.660013493973675,1059568.0,7063786.666666667,105956.8,75229.328,"[ 2.0099695  -4.39052     1.523728   -4.093807   -0.5154688   0.11833078
  0.11133447  2.4070692   2.5449815   0.5593447   0.52188873  1.4763933
  4.735412   -1.368681   -0.7966958   0.67771775 -0.45385686 -2.9921162
 -1.0461857  -6.7805486  -1.8688813   5.8418946   1.0534744   0.5967339
  4.4168396  -1.0128263  -0.8546957   0.6449238  -0.9591076  -5.4979067
 -4.007948    3.025909   -2.6387298   1.7568884  -1.013161    6.00792
 -2.6364083  -0.73441625  2.9371395   0.67768466 -0.4768246  -1.0159235
 -1.885701    0.31675816 -0.12397743 -1.6794165   0.7458123   0.25990486
  3.941477   -2.286461   -0.5891315   1.6507418   4.135474   -0.07140886
  0.66924334 -1.5773506  -0.07233426  1.4940053  -2.7123787   2.6534383
  1.2326874   0.5028478  -1.5925972   0.8444576  -3.2327864   0.7771318
 -1.8625087   1.186261   -4.9964876  -2.7848668  -1.0486335   1.4299538
 -8.386491   -0.5879999   0.8818539   5.4088264  -3.3839724  -1.4529535
 -0.39976245 -2.196938    2.9219527  -1.2413584  -1.9329829  -0.31842807
 -0.5580431   0.6569014   4.2791495   2.863978    1.2288508   0.6665964
  5.193745    3.1259203   2.5607316  -4.24354    -0.24295038 -0.02572335
 -0.19894373 -0.40198687  2.368651    0.84108007 -0.96421397 -0.45173776
 -2.0265641   1.1248633   0.44502163  1.5076425  -0.6057598   1.2463505
  1.4262055  -4.3540535   3.0268495  -1.3272166   0.21601103 -0.15141878
  0.7674316   3.1987767  -1.2492319  -0.8953523  -3.7216864   2.6922505
  6.0254107  -0.50012577  1.6220661   2.6663609  -2.274061   -0.32887185
  3.5175955  -0.40832394]",0
42,75.9245283018868,36.088050314465406,70,29,13,15,159,0.8666666666666667,0.8153846153846154,0.6111570377311073,1631.9271240234375,22065.348235083726,1.7083411267008586,206.13581996907988,1.8846378040261125,3.2196042695530007,4.438322028481495,7.582168054797316,6.010245041639406,36.78826493551737,0.9520106691696085,11.780313029093058,861440.0,5742933.333333334,86144.0,61162.24,"[ 2.012409   -4.389349    1.5176741  -4.0970497  -0.51576537  0.11471674
  0.11014661  2.4072673   2.5430298   0.5582308   0.5196147   1.4785768
  4.733028   -1.3691459  -0.79804647  0.6858098  -0.4523353  -2.9919348
 -1.0466418  -6.7777333  -1.8674706   5.842183    1.0427977   0.5993779
  4.4137535  -1.0108259  -0.85369694  0.6393372  -0.9445645  -5.5082455
 -4.009158    3.0255983  -2.6399155   1.7583025  -1.019004    6.0055947
 -2.6394892  -0.7303579   2.9399896   0.676189   -0.47686723 -1.0107106
 -1.8858792   0.3182215  -0.12661731 -1.6698431   0.7466496   0.25655174
  3.9411225  -2.2871597  -0.58736444  1.6500279   4.1350346  -0.07133105
  0.6674031  -1.576962   -0.06994006  1.4994078  -2.7094958   2.653265
  1.230951    0.5094114  -1.5911871   0.8384626  -3.2324598   0.78222966
 -1.857272    1.1895494  -5.0010133  -2.783136   -1.047409    1.4279737
 -8.388033   -0.5874196   0.8802621   5.4071746  -3.38336    -1.450554
 -0.40041792 -2.195616    2.9166048  -1.2350913  -1.9329511  -0.3173212
 -0.5565241   0.65774065  4.293256    2.8631725   1.2286824   0.6696987
  5.1884007   3.125371    2.5599864  -4.2417192  -0.24264857 -0.02228797
 -0.1954999  -0.4019343   2.3626103   0.8391876  -0.9632863  -0.44397044
 -2.0283651   1.1242324   0.4442947   1.507386   -0.60572326  1.2457595
  1.4149315  -4.352207    3.0253592  -1.3287513   0.21398424 -0.15150902
  0.7672653   3.1973083  -1.2500426  -0.8950862  -3.718044    2.6987174
  6.022641   -0.49977216  1.620478    2.6655428  -2.2750604  -0.32873368
  3.5157707  -0.4080832 ]",0
43,76.02857142857142,33.67142857142857,70,27,13,15,140,0.8666666666666667,0.717948717948718,0.6607862696910352,2560.678466796875,25158.027328764278,1.6306907512969788,228.35468522942338,1.9734713423722239,3.218121465956019,4.647525011286588,7.578676052326425,6.113100531806506,27.127691919727912,0.9510519584924223,13.405230143696121,743488.0,4956586.666666666,74348.79999999999,52787.647999999994,"[ 2.0080419  -4.3865213   1.5147234  -4.098992   -0.51513547  0.1156373
  0.11074069  2.406589    2.5443683   0.55608886  0.51915646  1.4783128
  4.7355514  -1.3687645  -0.8048525   0.6903651  -0.45243603 -2.9934785
 -1.047209   -6.77743    -1.869188    5.8427825   1.0380358   0.60124475
  4.41558    -1.012413   -0.8526584   0.63690984 -0.9425654  -5.5108137
 -4.0101194   3.0249677  -2.634377    1.7602879  -1.020969    6.0069723
 -2.6407125  -0.7266669   2.940011    0.6775973  -0.47729874 -1.0039437
 -1.8869342   0.31863123 -0.12767959 -1.6627377   0.74596274  0.2549038
  3.93979    -2.2856104  -0.5865364   1.6500531   4.1302714  -0.07127402
  0.6667167  -1.5773019  -0.069159    1.5060043  -2.7066758   2.6550927
  1.2317746   0.5201279  -1.593742    0.832703   -3.2325919   0.78438246
 -1.8553008   1.1921431  -5.0061374  -2.7844982  -1.0476203   1.4312639
 -8.391656   -0.5861247   0.87829     5.407043   -3.3816729  -1.4514054
 -0.400694   -2.195501    2.9137058  -1.2300414  -1.9320427  -0.31806043
 -0.5568214   0.6565988   4.3001947   2.8644438   1.228495    0.6697757
  5.1895022   3.126218    2.5612178  -4.241026   -0.24321339 -0.01848496
 -0.19084215 -0.39102247  2.353588    0.839767   -0.9619936  -0.44133937
 -2.0280614   1.1219512   0.44533348  1.5082896  -0.60489744  1.2447617
  1.4124699  -4.34995     3.0247445  -1.3300397   0.21335553 -0.151822
  0.76799345  3.1993089  -1.2499458  -0.8957388  -3.7160127   2.7042186
  6.022832   -0.4970776   1.6221551   2.6660404  -2.2736259  -0.32848418
  3.5159676  -0.4073766 ]",0
44,76.62676056338029,34.95774647887324,71,28,12,15,142,0.8,0.7888888888888889,0.6497525020780172,1502.1353759765625,15381.761997975966,1.6480000768532077,214.27968443756575,1.7278262186150166,2.8474577410665347,4.069030744838364,6.70576298021169,5.387396862525026,25.433773989258146,0.9636881314207435,10.407798402706502,1140880.0,7605866.666666667,114088.0,81002.48,"[ 2.013147   -4.385172    1.514109   -4.0923796  -0.5095784   0.11600512
  0.11140099  2.4070153   2.546915    0.5515284   0.52351665  1.4765788
  4.728891   -1.3686813  -0.7957829   0.68007624 -0.4554308  -2.9953785
 -1.0466123  -6.7790127  -1.8692701   5.842327    1.0510423   0.6004772
  4.416149   -1.0140711  -0.85328066  0.6473526  -0.9542667  -5.5099382
 -4.012845    3.0249019  -2.6404996   1.7582034  -1.0306811   6.009466
 -2.6393332  -0.74144983  2.9382157   0.67831033 -0.47802037 -1.0155686
 -1.8873854   0.3163287  -0.12489916 -1.6761796   0.74750245  0.25457668
  3.9406896  -2.2848506  -0.58897376  1.650975    4.1275315  -0.07119832
  0.6865673  -1.5790801  -0.07653901  1.4813764  -2.7103758   2.656705
  1.2349216   0.5080378  -1.5912349   0.8344103  -3.233597    0.7785393
 -1.8601297   1.1901455  -5.001003   -2.7766747  -1.0489855   1.4321486
 -8.398085   -0.58600837  0.8790105   5.407085   -3.3821335  -1.4541142
 -0.3998394  -2.195975    2.9224973  -1.232271   -1.9341679  -0.32049373
 -0.5586899   0.65584254  4.298313    2.8655438   1.2281872   0.66744184
  5.1902337   3.1272507   2.5628352  -4.241826   -0.24236447 -0.01915921
 -0.19451416 -0.40043142  2.3772779   0.84130216 -0.9619311  -0.45228267
 -2.028215    1.1254905   0.44917238  1.509181   -0.6050957   1.2451853
  1.4300971  -4.353204    3.0254722  -1.3313447   0.21996854 -0.1530846
  0.7685619   3.1995025  -1.2492179  -0.89295214 -3.7202742   2.7054904
  6.018853   -0.49992678  1.6258641   2.6674678  -2.2718728  -0.32877415
  3.5156338  -0.4078012 ]",0
45,76.43076923076923,34.707692307692305,71,28,12,14,130,0.8571428571428571,0.7738095238095238,0.5773838501099708,1652.6009521484375,20259.94653610803,1.4582187045926331,222.6429309155324,1.9492149143818809,2.8423816474225867,4.59040112336933,6.693808779680191,5.642104951524761,27.810623376074936,0.9543323480258435,12.483819230726082,850160.0,5667733.333333334,85016.0,60361.35999999999,"[ 2.0124805  -4.3840294   1.5156251  -4.097729   -0.5103056   0.1136969
  0.11118236  2.4070861   2.5452652   0.5482897   0.5230372   1.4782156
  4.733034   -1.3687592  -0.8019972   0.68419844 -0.45496517 -2.9948888
 -1.0474106  -6.777885   -1.8691642   5.842833    1.0416559   0.6004433
  4.4139423  -1.0117569  -0.85339093  0.639763   -0.9460487  -5.5178947
 -4.0144315   3.024809   -2.6408656   1.7601943  -1.028173    6.008536
 -2.6428406  -0.73271894  2.9398768   0.6772591  -0.47871    -1.0108383
 -1.8872194   0.3171413  -0.12675428 -1.672067    0.74740005  0.26077557
  3.9413412  -2.2843263  -0.58769584  1.6502403   4.1307755  -0.07132512
  0.6776941  -1.5779576  -0.07563636  1.4932169  -2.7081614   2.656213
  1.2350632   0.5156257  -1.5925082   0.8282461  -3.233369    0.7831116
 -1.855327    1.1924486  -5.006488   -2.7780418  -1.0481946   1.4329438
 -8.397486   -0.58555084  0.87806875  5.406385   -3.3819993  -1.4526303
 -0.40028867 -2.1955512   2.920149   -1.2328659  -1.9338329  -0.3193672
 -0.5572459   0.6564228   4.3017735   2.8656347   1.2289469   0.66832316
  5.1875935   3.1277535   2.5622609  -4.2426853  -0.242693   -0.01605047
 -0.19483435 -0.39620295  2.3685496   0.84023976 -0.9613887  -0.44775522
 -2.030324    1.1248525   0.44857407  1.5089465  -0.60488415  1.2447174
  1.4200438  -4.35161     3.025652   -1.3328198   0.2145813  -0.15231058
  0.76788694  3.1986284  -1.2498358  -0.8956656  -3.718682    2.707783
  6.023666   -0.49921188  1.6252674   2.66647    -2.272293   -0.32855415
  3.5150986  -0.4074902 ]",0
46,75.98039215686275,31.598039215686274,71,26,11,12,102,0.9166666666666666,0.7727272727272727,0.715413049166398,2176.228271484375,12282.417419366777,1.6633232000291414,246.69854974745786,1.755831321533318,2.9205149724441943,4.134982762210964,6.877812760106077,5.506397761158521,12.675470228582661,0.9712596419684242,10.973415924524845,793744.0,5291626.666666666,79374.4,56355.82399999999,"[ 2.0180116  -4.3832273   1.5182606  -4.093118   -0.5083172   0.113682
  0.11101857  2.408353    2.544673    0.54591316  0.52078915  1.4790171
  4.728      -1.368987   -0.79615605  0.6807378  -0.45428038 -2.9947243
 -1.04641    -6.780256   -1.8664234   5.8421426   1.048069    0.60159326
  4.4171057  -1.0130228  -0.8537934   0.64144886 -0.950581   -5.5197115
 -4.014717    3.0281959  -2.6445608   1.7569671  -1.0270585   6.0082593
 -2.6407104  -0.7373717   2.9424365   0.6786116  -0.47902256 -1.0143392
 -1.8873265   0.3167312  -0.12348879 -1.6806064   0.7485311   0.26149797
  3.9438963  -2.2862966  -0.59205055  1.650135    4.138482   -0.07175723
  0.677518   -1.5776361  -0.07758018  1.4952464  -2.7120101   2.6547728
  1.2362865   0.5017626  -1.5873492   0.8318949  -3.2335615   0.7749671
 -1.8592952   1.1882179  -4.999164   -2.781382   -1.0478374   1.4318309
 -8.387077   -0.58587724  0.88138777  5.407702   -3.3849041  -1.4527534
 -0.4001708  -2.1977398   2.9183788  -1.237059   -1.9358202  -0.31826344
 -0.5566768   0.6569223   4.2925506   2.8649318   1.2287527   0.6695237
  5.18961     3.12629     2.5610042  -4.23781    -0.2425791  -0.02196229
 -0.19433999 -0.40611807  2.377738    0.8398714  -0.9640621  -0.45425522
 -2.0294106   1.1268274   0.44945288  1.5081301  -0.6065245   1.2448943
  1.4275194  -4.3566732   3.0262074  -1.3290058   0.21407376 -0.15204206
  0.76720154  3.1977274  -1.2499622  -0.88986295 -3.7229786   2.697025
  6.020873   -0.50072265  1.624879    2.666253   -2.2727206  -0.32885408
  3.515462   -0.4073639 ]",0
47,77.62043795620438,33.74452554744526,72,27,12,14,137,0.8571428571428571,0.8154761904761905,0.6563266636764982,1847.3031005859375,19211.071024063043,1.6870429105172473,228.8155697104439,1.7608523562935348,2.970633484152598,4.146807299071274,6.995841855179368,5.571324577125321,30.128182644983223,0.9601541512331541,11.841739559544477,908928.0,6059519.999999999,90892.79999999999,64533.88799999999,"[ 2.0140502  -4.3887835   1.5160283  -4.0947366  -0.50949544  0.11324784
  0.11081782  2.4076679   2.5444975   0.5512962   0.52113724  1.4785303
  4.7330794  -1.3684974  -0.7978784   0.6842529  -0.45370167 -2.993997
 -1.0467857  -6.7791524  -1.868091    5.842361    1.0460547   0.6013221
  4.4164314  -1.0129318  -0.8537259   0.64537895 -0.95135206 -5.508992
 -4.0126143   3.026608   -2.6331031   1.7589446  -1.0253747   6.0076394
 -2.6404383  -0.732496    2.9413676   0.67778164 -0.47797963 -1.0149803
 -1.8870378   0.3171575  -0.12510431 -1.672589    0.74815     0.26056767
  3.941994   -2.286001   -0.5891006   1.6503922   4.1318884  -0.07092262
  0.6804304  -1.5777026  -0.07489464  1.4921165  -2.709106    2.6556065
  1.2350179   0.5110137  -1.5913694   0.8339226  -3.2329333   0.78344405
 -1.8590614   1.1889921  -5.0014563  -2.779921   -1.0479195   1.4310799
 -8.394561   -0.58608824  0.87997144  5.407964   -3.3834376  -1.4521866
 -0.4003263  -2.196918    2.9212365  -1.233072   -1.9348148  -0.3188149
 -0.55744964  0.6568789   4.292666    2.8645191   1.2284501   0.6707752
  5.1893935   3.126083    2.5616753  -4.2383394  -0.24299613 -0.02036513
 -0.192958   -0.39892617  2.3702157   0.84017015 -0.96274745 -0.44963622
 -2.0290244   1.1232649   0.44771063  1.508202   -0.6053779   1.2451673
  1.4199746  -4.354934    3.0251598  -1.3295611   0.21253632 -0.15278938
  0.7678236   3.1980784  -1.2498635  -0.89236444 -3.7200785   2.700415
  6.0213194  -0.4992883   1.623789    2.6662774  -2.2737615  -0.32905757
  3.5155168  -0.40741903]",0
48,76.90683229813665,31.46583850931677,70,24,14,16,161,0.875,0.71875,0.5704004376300781,2333.205810546875,24309.938466475367,1.6092756365046572,216.20217179991496,1.9914774252659082,3.2048361011294504,4.689929336501214,7.547389018159856,6.118659177330535,29.38224041142388,0.9528695120588427,12.287937443854059,753808.0,5025386.666666667,75380.8,53520.367999999995,"[ 2.0137353  -4.3864427   1.5152245  -4.0967317  -0.51730317  0.11576253
  0.11078021  2.4066176   2.5428734   0.55545086  0.5201199   1.4776053
  4.7310853  -1.3691533  -0.7982371   0.686158   -0.45185202 -2.9922476
 -1.0472306  -6.776551   -1.8670071   5.841616    1.0370396   0.60104537
  4.4153476  -1.0127934  -0.853554    0.636932   -0.9439053  -5.5087876
 -4.00946     3.0260606  -2.6407545   1.7581468  -1.0201882   6.006247
 -2.6379392  -0.732692    2.9374304   0.67766124 -0.47748482 -1.0108238
 -1.8855724   0.3182698  -0.12664413 -1.6717857   0.7474017   0.25505543
  3.9407938  -2.286452   -0.5895076   1.6498996   4.13526    -0.07145932
  0.6661053  -1.5763775  -0.0702022   1.500812   -2.708657    2.6533914
  1.2315773   0.5106734  -1.5902768   0.83559155 -3.2326236   0.7826556
 -1.8568217   1.1894484  -4.997997   -2.7863052  -1.0470965   1.4307942
 -8.385025   -0.587188    0.8801541   5.406689   -3.3818505  -1.4513665
 -0.40041175 -2.1964285   2.9164655  -1.2345027  -1.9316474  -0.31690684
 -0.5561902   0.6576349   4.293882    2.863433    1.2287018   0.67144144
  5.1886163   3.1248055   2.5600033  -4.238105   -0.24270985 -0.02163471
 -0.19482028 -0.4030533   2.36449     0.8401474  -0.9631411  -0.44406354
 -2.0278866   1.1232408   0.4454391   1.50737    -0.6060122   1.2453016
  1.4146141  -4.3524117   3.025735   -1.3278008   0.21296464 -0.15136865
  0.7671068   3.197284   -1.2500385  -0.89428204 -3.7178893   2.699367
  6.019962   -0.4984325   1.6199762   2.6651607  -2.2738464  -0.32870966
  3.5155795  -0.40789306]",0
49,76.45517241379311,31.26896551724138,70,24,13,15,145,0.8666666666666667,0.7435897435897436,0.676408412183014,2264.864990234375,21214.61670884161,1.9636226097859844,201.08124231987136,1.6605503429339925,3.2606941980730575,3.910596057609552,7.678934836462051,5.794765447035801,34.280252792350126,0.9470185443262229,12.09577204812851,826808.0,5512053.333333334,82680.8,58703.367999999995,"[ 2.0157418  -4.3867016   1.5155448  -4.093178   -0.51400775  0.11596471
  0.11147431  2.4071174   2.5441647   0.5595711   0.52041054  1.4781269
  4.7355924  -1.3688734  -0.79718626  0.6856763  -0.45317382 -2.9928594
 -1.047529   -6.778416   -1.8667979   5.842925    1.0390898   0.6012982
  4.4176636  -1.0125129  -0.85372615  0.64073145 -0.94609326 -5.510817
 -4.011014    3.0263758  -2.640725    1.757239   -1.0238954   6.008023
 -2.6386578  -0.7317486   2.9389715   0.6782983  -0.47805864 -1.012468
 -1.886023    0.31741524 -0.12541342 -1.6724869   0.74714315  0.25784492
  3.9421105  -2.2867372  -0.59033287  1.6504034   4.130116   -0.07099212
  0.67399704 -1.5770731  -0.07266757  1.4948025  -2.7101624   2.6545193
  1.2323337   0.5079291  -1.5916343   0.8398948  -3.2332313   0.7851896
 -1.858343    1.1891723  -5.001396   -2.784493   -1.0484295   1.4318508
 -8.391792   -0.58658093  0.88038033  5.407491   -3.3832366  -1.4526294
 -0.39998186 -2.196667    2.9166236  -1.2323632  -1.9323691  -0.31847695
 -0.5574179   0.6572685   4.2966576   2.8649669   1.2287748   0.67021954
  5.189629    3.126276    2.560882   -4.2378182  -0.24249205 -0.02136505
 -0.19333279 -0.40326563  2.369851    0.84034276 -0.964033   -0.44602036
 -2.0276804   1.1268224   0.44699407  1.5086216  -0.6054945   1.2451128
  1.4205459  -4.3536663   3.0264728  -1.3291775   0.21787344 -0.1513404
  0.7679133   3.1989672  -1.2503157  -0.8910262  -3.7190938   2.7005687
  6.01903    -0.5010897   1.6214737   2.6655886  -2.2741058  -0.32825136
  3.5154102  -0.4079479 ]",0
